Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,tweet_tokens
23568,3,0,3,0,0,you all do not want a nigga unless other bitches want him but when you get him you get mad cuz those same bitches still want him and,"['want', 'nigga', 'unless', 'bitch', 'want', 'get', 'get', 'mad', 'cuz', 'bitch', 'still', 'want']"
23569,3,0,3,0,0,you all hoes got nothing better to do than to gossip and play telephone,"['hoe', 'got', 'nothing', 'better', 'gossip', 'play', 'telephone']"
23570,3,0,3,0,0,you all hoes still play around with the wrong shit i see shake my head,"['hoe', 'still', 'play', 'around', 'wrong', 'shit', 'see', 'shake', 'head']"
23571,3,0,0,3,1,you all know skip bayless is about to slit his wrists over romo laughing out loud,"['know', 'skip', 'bayless', 'slit', 'wrist', 'romo', 'laughing', 'loud']"
23572,3,0,3,0,0,you all letting these hoes fuck you with the strap after you said no,"['letting', 'hoe', 'fuck', 'strap', 'said']"
23573,3,0,3,0,0,you all live for bitches and blunts we live for weed and money,"['live', 'bitch', 'blunts', 'live', 'weed', 'money']"
23574,3,0,3,0,0,you all out here fuckin other womens men risking ya life andamp freedom but i am out here single andamp dolo with no bitch you gotta worry about,"['fuckin', 'woman', 'men', 'risking', 'ya', 'life', 'andamp', 'freedom', 'single', 'andamp', 'dolo', 'bitch', 'got', 'ta', 'worry']"
23576,3,0,3,0,0,you all see chojis kid big ass black bitch,"['see', 'chojis', 'kid', 'big', 'a', 'black', 'bitch']"
23577,3,0,3,0,0,you all trustin these hoes ive never been that gullible,"['trustin', 'hoe', 'ive', 'never', 'gullible']"
23578,3,0,3,0,0,yandy gotta pay me for dick i am sorrythat bitch ugly,"['yandy', 'got', 'ta', 'pay', 'dick', 'sorrythat', 'bitch', 'ugly']"
23579,3,0,0,3,1,yankee homeruns make me all tingly,"['yankee', 'homeruns', 'make', 'tingly']"
23580,3,0,0,3,1,yankee pinstripes might be the best unis in the mlb but the gray road ones are the worst cc looks like an elephant trapped in a circus tent,"['yankee', 'pinstripe', 'might', 'best', 'unis', 'mlb', 'gray', 'road', 'one', 'worst', 'cc', 'look', 'like', 'elephant', 'trapped', 'circus', 'tent']"
23581,3,0,0,3,1,yankees getting killed,"['yankee', 'getting', 'killed']"
23582,3,0,0,3,1,yankees great joe dimaggio reportedly used to beat wife marilyn monroe here she is in announcing divorce,"['yankee', 'great', 'joe', 'dimaggio', 'reportedly', 'used', 'beat', 'wife', 'marilyn', 'monroe', 'announcing', 'divorce']"
23583,3,0,0,3,1,yankees season over though so yeah,"['yankee', 'season', 'though', 'yeah']"
23584,3,0,0,3,1,yankees should have never gave away melky guy can flat out hit,"['yankee', 'never', 'gave', 'away', 'melky', 'guy', 'flat', 'hit']"
23585,3,0,0,3,1,yankees should not rely on the long ball in the playoffs,"['yankee', 'rely', 'long', 'ball', 'playoff']"
23586,3,0,0,3,1,yanks choked too lost strait remember,"['yank', 'choked', 'lost', 'strait', 'remember']"
23587,3,0,0,3,1,yanks wont make the playoffs but we are not in the al basement thats the red sox position,"['yank', 'wont', 'make', 'playoff', 'al', 'basement', 'thats', 'red', 'sox', 'position']"
23588,3,0,3,0,0,yas bitches yas and,"['yas', 'bitch', 'yas']"
23589,3,0,3,0,0,yas bitches,"['yas', 'bitch']"
23590,3,0,3,0,0,yasss bitch yass,"['yasss', 'bitch', 'yass']"
23591,3,1,2,0,0,yasss bitches i am brownand,"['yasss', 'bitch', 'brownand']"
23592,3,0,0,3,1,yasss brownies andamp ice cream and,"['yasss', 'brownie', 'andamp', 'ice', 'cream']"
23593,3,1,2,0,0,yay i am a redneck piece of shit,"['yay', 'redneck', 'piece', 'shit']"
23594,3,0,3,0,0,yayyyy i am gonna be jacking off to these bitches all day today,"['yayyyy', 'gon', 'na', 'jacking', 'bitch', 'day', 'today']"
23595,3,0,3,0,0,yaz bitch yaz,"['yaz', 'bitch', 'yaz']"
23596,3,0,3,0,0,yea i see ya hoe,"['yea', 'see', 'ya', 'hoe']"
23597,3,0,3,0,0,yea i am illiterate hot as a skillet bitch and,"['yea', 'illiterate', 'hot', 'skillet', 'bitch']"
23598,3,1,2,0,0,yea oscar your a grouch bitch i live in a fuckin trash can,"['yea', 'oscar', 'grouch', 'bitch', 'live', 'fuckin', 'trash']"
23599,3,2,1,0,0,yea alright redneck white trash stupid niggers hollering out their car going down the road trying to hit on me fuck you all,"['yea', 'alright', 'redneck', 'white', 'trash', 'stupid', 'nigger', 'hollering', 'car', 'going', 'road', 'trying', 'hit', 'fuck']"
23600,3,0,3,0,0,yea bitch and how dat shit feel,"['yea', 'bitch', 'dat', 'shit', 'feel']"
23601,3,0,0,3,1,yea buddy retweet a lot of nba trash talk going on,"['yea', 'buddy', 'retweet', 'lot', 'nba', 'trash', 'talk', 'going']"
23602,3,0,3,0,0,yea randy that white changed my whole mind that hoe nice,"['yea', 'randy', 'white', 'changed', 'whole', 'mind', 'hoe', 'nice']"
23603,3,1,2,0,0,yea you bad but hoe so what,"['yea', 'bad', 'hoe']"
23604,3,0,3,0,0,yea you bad but hoe so what,"['yea', 'bad', 'hoe']"
23605,3,1,2,0,0,yea mike had a bitchass referee in tokyo,"['yea', 'mike', 'bitchass', 'referee', 'tokyo']"
23606,3,0,3,0,0,yea my bitch is crazy so what,"['yea', 'bitch', 'crazy']"
23607,3,0,3,0,0,yeaaa bitch i be with dog like shaggy yea we stay clean but we get dirty like harry,"['yeaaa', 'bitch', 'dog', 'like', 'shaggy', 'yea', 'stay', 'clean', 'get', 'dirty', 'like', 'harry']"
23608,3,1,2,0,0,yeah chris brown definitely the realest waffle cone colored nigga of all time for that no bullshit song b thats exactly how i be feelin,"['yeah', 'chris', 'brown', 'definitely', 'realest', 'waffle', 'cone', 'colored', 'nigga', 'time', 'bullshit', 'song', 'b', 'thats', 'exactly', 'feelin']"
23609,3,0,3,0,0,yeah i can just tell by the weather that i wont be gettin any pussy today,"['yeah', 'tell', 'weather', 'wont', 'gettin', 'pussy', 'today']"
23610,3,0,3,0,0,yeah i have acne but i still pull hotter bitches than you,"['yeah', 'acne', 'still', 'pull', 'hotter', 'bitch']"
23611,3,0,3,0,0,yeah i tried and you bein all blind and shit laughing out loud peace bitchand,"['yeah', 'tried', 'bein', 'blind', 'shit', 'laughing', 'loud', 'peace', 'bitchand']"
23612,3,0,3,0,0,yeah atandampt needs to get fucked up with this fuckin water proof galaxy got cheerios slidin down the bitch an shit,"['yeah', 'atandampt', 'need', 'get', 'fucked', 'fuckin', 'water', 'proof', 'galaxy', 'got', 'cheerio', 'slidin', 'bitch', 'shit']"
23613,3,0,3,0,0,yeah bitch,"['yeah', 'bitch']"
23614,3,0,3,0,0,yeah bitches you know he was hot shit back in the day,"['yeah', 'bitch', 'know', 'hot', 'shit', 'back', 'day']"
23615,6,0,6,0,0,yeah hoe,"['yeah', 'hoe']"
23616,3,0,3,0,0,yeah hoe,"['yeah', 'hoe']"
23617,3,0,3,0,0,yeah hoe,"['yeah', 'hoe']"
23618,3,0,3,0,0,yeah i am livin right these bitches dead wrong,"['yeah', 'livin', 'right', 'bitch', 'dead', 'wrong']"
23619,3,0,3,0,0,yeah it was a great one actually i am fucking hilarious bitches andand,"['yeah', 'great', 'one', 'actually', 'fucking', 'hilarious', 'bitch', 'andand']"
23620,3,0,0,3,1,yeah okay lets just put a fire cracker in a cow pie and see what happens,"['yeah', 'okay', 'let', 'put', 'fire', 'cracker', 'cow', 'pie', 'see', 'happens']"
23621,3,0,3,0,0,yeah right yeah right this guys a forgot,"['yeah', 'right', 'yeah', 'right', 'guy', 'forgot']"
23622,3,0,1,2,1,yeah thats where youre supposed to put the trash can,"['yeah', 'thats', 'youre', 'supposed', 'put', 'trash']"
23623,3,0,3,0,0,yeah the nfl trash as fuck for this london shit,"['yeah', 'nfl', 'trash', 'fuck', 'london', 'shit']"
23624,3,0,0,3,1,yeah they do retweet six complete here at the stadium lead the red sox,"['yeah', 'retweet', 'six', 'complete', 'stadium', 'lead', 'red', 'sox']"
23625,3,0,3,0,0,yeah you bad but hoe so what,"['yeah', 'bad', 'hoe']"
23626,3,0,3,0,0,yeah you bitch andandand,"['yeah', 'bitch', 'andandand']"
23627,3,1,2,0,0,yeah your eyebrows on point but is ya pussy clean,"['yeah', 'eyebrow', 'point', 'ya', 'pussy', 'clean']"
23628,3,0,3,0,0,yeah i had a bitch but she are not bad as you so hit me up when you pass through,"['yeah', 'bitch', 'bad', 'hit', 'pa']"
23629,3,0,3,0,0,yeah i am so annoying until you need somethingbitch i do not play that shit fuck with my heart and ill make you wish,"['yeah', 'annoying', 'need', 'somethingbitch', 'play', 'shit', 'fuck', 'heart', 'ill', 'make', 'wish']"
23630,3,0,3,0,0,yeah he forgot to say dumb and made a mistake for calling bitchand,"['yeah', 'forgot', 'say', 'dumb', 'made', 'mistake', 'calling', 'bitchand']"
23631,6,2,4,0,0,yeah they heard i am fucking nuts like the swag of a fag,"['yeah', 'heard', 'fucking', 'nut', 'like', 'swag', 'fag']"
23632,3,0,0,3,1,yee boy my yung nicca told me dat waxx,"['yee', 'boy', 'yung', 'nicca', 'told', 'dat', 'waxx']"
23633,3,0,3,0,0,yeen never seen a fat nigga on a molly bitch imma hurt somethin,"['yeen', 'never', 'seen', 'fat', 'nigga', 'molly', 'bitch', 'imma', 'hurt', 'somethin']"
23634,4,0,3,1,0,yeen no real nicca if yeen got no porn sites n your internet history,"['yeen', 'real', 'nicca', 'yeen', 'got', 'porn', 'site', 'n', 'internet', 'history']"
23635,3,0,3,0,0,yeezus was fuckin trash,"['yeezus', 'fuckin', 'trash']"
23636,3,0,1,2,1,yellow jackets at gas station trash cans are the worst,"['yellow', 'jacket', 'gas', 'station', 'trash', 'can', 'worst']"
23637,3,0,2,1,0,yep retweet nope and never will retweet fellas you ever had some pussy so good you send a so what are we text,"['yep', 'retweet', 'nope', 'never', 'retweet', 'fella', 'ever', 'pussy', 'good', 'send', 'text']"
23638,3,0,0,3,1,yep sources confirmed it that iggy concert last night was trash,"['yep', 'source', 'confirmed', 'iggy', 'concert', 'last', 'night', 'trash']"
23639,3,0,3,0,0,yes andamp no retweet is it ok to beat a bitch up over some tweets or nah,"['yes', 'andamp', 'retweet', 'ok', 'beat', 'bitch', 'tweet', 'nah']"
23640,3,0,3,0,0,yes i love sex i told yo bitch being the rubbers,"['yes', 'love', 'sex', 'told', 'yo', 'bitch', 'rubber']"
23641,3,0,3,0,0,yes bitch you still in love in rich she lying,"['yes', 'bitch', 'still', 'love', 'rich', 'lying']"
23642,3,0,2,1,0,yes lawd and god took extra time on you and you have lips like kylie jenner bitch i am black,"['yes', 'lawd', 'god', 'took', 'extra', 'time', 'lip', 'like', 'kylie', 'jenner', 'bitch', 'black']"
23643,3,0,3,0,0,yes suhh and and fuck you bitch i am chillinand you gettin live tomorrow and,"['yes', 'suhh', 'fuck', 'bitch', 'chillinand', 'gettin', 'live', 'tomorrow']"
23644,3,0,3,0,0,yes ugly bitch with the shitty platinum blonde skunk hair you did take cuts,"['yes', 'ugly', 'bitch', 'shitty', 'platinum', 'blonde', 'skunk', 'hair', 'take', 'cut']"
23645,3,1,2,0,0,yes yes yes thats all you gone hear never met a hoe yet that a tell me no,"['yes', 'yes', 'yes', 'thats', 'gone', 'hear', 'never', 'met', 'hoe', 'yet', 'tell']"
23646,3,0,3,0,0,yes daryl and michone are my niccasrt got it recorded been waiting months for this season premiere,"['yes', 'daryl', 'michone', 'niccasrt', 'got', 'recorded', 'waiting', 'month', 'season', 'premiere']"
23647,3,0,3,0,0,yes i am a hairy white man with redneck tendencies who absolutely loves aretha franklin fuck you hater,"['yes', 'hairy', 'white', 'man', 'redneck', 'tendency', 'absolutely', 'love', 'aretha', 'franklin', 'fuck', 'hater']"
23648,3,0,1,2,1,yes and favorites this retweet please tell me you didnt buy that trash,"['yes', 'favorite', 'retweet', 'please', 'tell', 'didnt', 'buy', 'trash']"
23649,3,1,2,0,0,yessir you know this man retweet you got some pack fag boy i am comin thru,"['yessir', 'know', 'man', 'retweet', 'got', 'pack', 'fag', 'boy', 'comin', 'thru']"
23650,3,0,3,0,0,yesterday was an all around good day great day saw a lot of people i havent seen in a while and got high as giraffe pussy,"['yesterday', 'around', 'good', 'day', 'great', 'day', 'saw', 'lot', 'people', 'havent', 'seen', 'got', 'high', 'giraffe', 'pussy']"
23651,3,0,0,3,1,yesterday i saw a red hair do with streaks of orange and yellow in it combed up like woody wood pecker and,"['yesterday', 'saw', 'red', 'hair', 'streak', 'orange', 'yellow', 'combed', 'like', 'woody', 'wood', 'pecker']"
23652,3,0,3,0,0,yet you wont tag what a pussy cripes what a loser,"['yet', 'wont', 'tag', 'pussy', 'cripes', 'loser']"
23653,3,1,2,0,0,yo i miss you ya cunt,"['yo', 'miss', 'ya', 'cunt']"
23654,3,0,3,0,0,yo you let that peckerwood skip get away with anything fuck you,"['yo', 'let', 'peckerwood', 'skip', 'get', 'away', 'anything', 'fuck']"
23655,3,0,3,0,0,yo i am not a bitch but do not take my order right and i will fucking become one,"['yo', 'bitch', 'take', 'order', 'right', 'fucking', 'become', 'one']"
23656,6,0,6,0,0,yo bitch i had fun with that,"['yo', 'bitch', 'fun']"
23657,3,0,3,0,0,yo bitch lookin like she wana fuck summn,"['yo', 'bitch', 'lookin', 'like', 'wana', 'fuck', 'summn']"
23658,3,0,3,0,0,yo bitch a freak fucked ha to sleep and dat was the last time i was slept on shit i woke ha up nd fucked ha again so she are not sleep long,"['yo', 'bitch', 'freak', 'fucked', 'ha', 'sleep', 'dat', 'last', 'time', 'slept', 'shit', 'woke', 'ha', 'nd', 'fucked', 'ha', 'sleep', 'long']"
23659,3,0,3,0,0,yo bitch all over me i are not make no commitment,"['yo', 'bitch', 'make', 'commitment']"
23660,3,2,1,0,0,yo bitch ass needs to boss the fuck up,"['yo', 'bitch', 'a', 'need', 'bos', 'fuck']"
23661,6,0,6,0,0,yo bitch choosin just let her,"['yo', 'bitch', 'choosin', 'let']"
23662,6,0,5,1,0,yo bitch choosin just letr,"['yo', 'bitch', 'choosin', 'letr']"
23663,3,0,3,0,0,yo bitch choosin just let her,"['yo', 'bitch', 'choosin', 'let']"
23664,3,0,3,0,0,yo bitch choosinh just letr,"['yo', 'bitch', 'choosinh', 'letr']"
23665,3,0,3,0,0,yo bitch gaggin she jet laggin,"['yo', 'bitch', 'gaggin', 'jet', 'laggin']"
23666,3,0,3,0,0,yo bitch go wild more miles on her pussy then my car do,"['yo', 'bitch', 'go', 'wild', 'mile', 'pussy', 'car']"
23667,3,0,3,0,0,yo bitch know wat i am talkin about,"['yo', 'bitch', 'know', 'wat', 'talkin']"
23668,6,0,6,0,0,yo bitch like to get cute and go the movies mane my bitch like to get fine and go to the gun range,"['yo', 'bitch', 'like', 'get', 'cute', 'go', 'movie', 'mane', 'bitch', 'like', 'get', 'fine', 'go', 'gun', 'range']"
23669,3,2,1,0,0,yo bitch on my dick she come to my crib she get passed around no love,"['yo', 'bitch', 'dick', 'come', 'crib', 'get', 'passed', 'around', 'love']"
23670,3,0,3,0,0,yo bitch she boof she got that throwbac pussy,"['yo', 'bitch', 'boof', 'got', 'throwbac', 'pussy']"
23671,3,0,3,0,0,yo bitch wanna fuck the squad,"['yo', 'bitch', 'wan', 'na', 'fuck', 'squad']"
23672,3,0,3,0,0,yo bitch wanna fuck the squadand,"['yo', 'bitch', 'wan', 'na', 'fuck', 'squadand']"
23673,3,0,3,0,0,yo can you guys stop being little bitches just know everything happens for a reason of your meant to be you will be and,"['yo', 'guy', 'stop', 'little', 'bitch', 'know', 'everything', 'happens', 'reason', 'meant']"
23674,3,0,3,0,0,yo daddy is a bitch you jus a son of that boyyy,"['yo', 'daddy', 'bitch', 'jus', 'son', 'boyyy']"
23675,3,0,3,0,0,yo fuck firestone for that commercial givin bitches ideas to run over guys video games i did cut a bitch over that,"['yo', 'fuck', 'firestone', 'commercial', 'givin', 'bitch', 'idea', 'run', 'guy', 'video', 'game', 'cut', 'bitch']"
23676,3,0,3,0,0,yo fuck the pats they are still bitches,"['yo', 'fuck', 'pat', 'still', 'bitch']"
23677,3,0,3,0,0,yo hoe is like a tick so she hunting for a blood,"['yo', 'hoe', 'like', 'tick', 'hunting', 'blood']"
23678,3,0,3,0,0,yo homegirl fat and got a mustache no need to yass bitch andand that,"['yo', 'homegirl', 'fat', 'got', 'mustache', 'need', 'yass', 'bitch', 'andand']"
23679,3,0,0,3,1,yo if you get like over of flappy bird you need to do some self evaluation because you probably have no life,"['yo', 'get', 'like', 'flappy', 'bird', 'need', 'self', 'evaluation', 'probably', 'life']"
23680,3,0,3,0,0,yo main bitch thats my side hoe,"['yo', 'main', 'bitch', 'thats', 'side', 'hoe']"
23681,3,1,2,0,0,yo own homegirls sayin you a bum bitch,"['yo', 'homegirl', 'sayin', 'bum', 'bitch']"
23682,3,0,3,0,0,yo pussy are not shit unless you had some in it,"['yo', 'pussy', 'shit', 'unless']"
23683,3,0,3,0,0,yo pussy are not shit unless you had some jake from state farm in it,"['yo', 'pussy', 'shit', 'unless', 'jake', 'state', 'farm']"
23684,3,0,3,0,0,yo pussy been through it for the scrapehouse visits,"['yo', 'pussy', 'scrapehouse', 'visit']"
23685,6,0,6,0,0,yo pussy overrated,"['yo', 'pussy', 'overrated']"
23686,3,0,3,0,0,yo that nigga at was lying andandandandand had you all bitches calling him ya mcm and all how do you feelok back to you bob,"['yo', 'nigga', 'lying', 'andandandandand', 'bitch', 'calling', 'ya', 'mcm', 'feelok', 'back', 'bob']"
23687,3,0,3,0,0,yo that teacher in baltimore wasnt bullshitin with that bitch laugh my ass off,"['yo', 'teacher', 'baltimore', 'wasnt', 'bullshitin', 'bitch', 'laugh', 'a']"
23688,3,1,2,0,0,yo this niggah catch every tweet lls oh my goodness,"['yo', 'niggah', 'catch', 'every', 'tweet', 'lls', 'oh', 'goodness']"
23689,3,0,3,0,0,yo this bitch in macys tried to run out the store with a gaggle of clothes and got caught,"['yo', 'bitch', 'macys', 'tried', 'run', 'store', 'gaggle', 'clothes', 'got', 'caught']"
23690,3,0,3,0,0,yoga has been around for ages and these bitches just now figuring it out,"['yoga', 'around', 'age', 'bitch', 'figuring']"
23691,3,0,3,0,0,yoh brownie had me fukd up high last night,"['yoh', 'brownie', 'fukd', 'high', 'last', 'night']"
23692,3,2,1,0,0,yost on portsmouth this is the biggest white trash county in the nation,"['yost', 'portsmouth', 'biggest', 'white', 'trash', 'county', 'nation']"
23693,3,2,1,0,0,you andgt we see youandgt shout it out to the radical andgt,"['andgt', 'see', 'youandgt', 'shout', 'radical', 'andgt']"
23694,3,0,0,3,1,you need an iphone to use their stupid watch apple is just grabbing people ankles and shaking the money out of rubes pockets,"['need', 'iphone', 'use', 'stupid', 'watch', 'apple', 'grabbing', 'people', 'ankle', 'shaking', 'money', 'rube', 'pocket']"
